STORE_SKU,DATE,UNITS,UNITS_MIN,UNITS_MAX,UNITS_MEAN,UNITS_STD,TRANSACTIONS_SUM,PROMO_MAX,PRICE_MEAN,STORE,SKU,SKU_CATEGORY
store_130_SKU_120931082,2020-10-05,106.0,10.0,22.0,15.142857142857142,4.298393941484479,97.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-10-12,136.0,14.0,34.0,19.428571428571427,6.852180744287249,118.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-10-19,97.0,6.0,19.0,13.857142857142858,4.450789122113495,86.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-10-26,98.0,7.0,21.0,14.0,5.802298395176403,92.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-11-02,142.0,14.0,28.0,20.285714285714285,5.822779568622009,120.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-11-09,160.0,13.0,34.0,22.857142857142858,8.315218406202998,128.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-11-16,103.0,5.0,21.0,14.714285714285714,4.8892496259407645,96.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-11-23,81.0,4.0,15.0,11.571428571428571,3.6903993847614407,76.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-11-30,102.0,8.0,21.0,14.571428571428571,4.391550328268399,93.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-12-07,104.0,6.0,18.0,14.857142857142858,4.180453381654972,93.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-12-14,105.0,8.0,21.0,15.0,4.618802153517006,101.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-12-21,84.0,0.0,24.0,12.0,8.16496580927726,80.0,0.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2020-12-28,130.0,9.0,29.0,18.571428571428573,6.704653678780207,118.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-01-04,144.0,12.0,33.0,20.571428571428573,7.67804538618918,117.0,1.0,38.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-01-11,169.0,18.0,32.0,24.142857142857142,5.639993245521116,136.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-01-18,126.0,14.0,26.0,18.0,4.864839839775475,106.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-01-25,126.0,12.0,24.0,18.0,4.618802153517006,111.0,0.0,34.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-02-01,116.0,7.0,21.0,16.571428571428573,4.577377082170635,96.0,0.0,33.94285714285714,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-02-08,125.0,8.0,26.0,17.857142857142858,6.229729031789731,107.0,0.0,29.657142857142855,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-02-15,80.0,2.0,22.0,11.428571428571429,5.912053869204928,74.0,0.0,33.94285714285714,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-02-22,126.0,7.0,34.0,18.0,8.906926143924926,109.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-03-01,104.0,4.0,18.0,14.857142857142858,5.11300861947808,91.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-03-08,117.0,8.0,26.0,16.714285714285715,7.273565968956485,95.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-03-15,102.0,6.0,24.0,14.571428571428571,6.948792289723033,89.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-03-22,96.0,6.0,24.0,13.714285714285714,6.7259270913454925,80.0,0.0,26.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-03-29,106.0,8.0,26.0,15.142857142857142,6.335839103296196,73.0,0.0,26.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-04-05,91.0,4.0,18.0,13.0,4.932882862316247,85.0,0.0,27.942857142857143,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-04-12,111.0,9.0,28.0,15.857142857142858,6.362090102803518,89.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-04-19,109.0,6.0,23.0,15.571428571428571,6.0513674172907095,86.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-04-26,98.0,7.0,25.0,14.0,6.137317546507322,76.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-05-03,89.0,5.0,24.0,12.714285714285714,6.993193970194299,71.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-05-10,76.0,7.0,16.0,10.857142857142858,3.023715784073818,71.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-05-17,98.0,5.0,26.0,14.0,8.445906306213285,81.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-05-24,97.0,8.0,17.0,13.857142857142858,3.338091841585121,92.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-05-31,87.0,7.0,19.0,12.428571428571429,4.27617987059879,82.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-06-07,82.0,0.0,21.0,11.714285714285714,6.26403186758299,76.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-06-14,83.0,4.0,15.0,11.857142857142858,3.625307868699863,79.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-06-21,90.0,10.0,16.0,12.857142857142858,2.3401261667248794,87.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-06-28,75.0,4.0,19.0,10.714285714285714,4.923220007078216,71.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-07-05,102.0,8.0,22.0,14.571428571428571,4.613644360558612,94.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-07-12,94.0,7.0,18.0,13.428571428571429,3.552329886011098,91.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-07-19,94.0,6.0,20.0,13.428571428571429,5.126959555693246,89.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-07-26,76.0,5.0,17.0,10.857142857142858,5.0142653642240695,74.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-08-02,76.0,7.0,18.0,10.857142857142858,4.375255094603872,74.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-08-09,74.0,6.0,19.0,10.571428571428571,4.928053803045811,68.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-08-16,81.0,6.0,21.0,11.571428571428571,5.623081683476386,79.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-08-23,66.0,3.0,17.0,9.428571428571429,4.995235825502231,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-08-30,103.0,8.0,20.0,14.714285714285714,4.0708019567928595,90.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-09-06,75.0,3.0,17.0,10.714285714285714,4.270608298368657,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-09-13,91.0,4.0,30.0,13.0,8.888194417315589,73.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-09-20,108.0,10.0,24.0,15.428571428571429,5.380741673076394,93.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-09-27,88.0,4.0,27.0,12.571428571428571,7.502380574571933,74.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-10-04,125.0,8.0,32.0,17.857142857142858,9.42388050696335,103.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-10-11,100.0,5.0,31.0,14.285714285714286,9.481812163545632,85.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-10-18,78.0,4.0,25.0,11.142857142857142,6.718843437888483,65.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-10-25,94.0,3.0,26.0,13.428571428571429,8.017837257372731,88.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-11-01,116.0,12.0,32.0,16.571428571428573,7.020378500174638,99.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-11-08,85.0,7.0,25.0,12.142857142857142,6.593647736738025,70.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-11-15,86.0,6.0,22.0,12.285714285714286,7.040698017343776,72.0,0.0,23.657142857142855,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-11-22,105.0,7.0,36.0,15.0,10.198039027185569,89.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-11-29,88.0,5.0,21.0,12.571428571428571,5.769377287516763,69.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-12-06,78.0,4.0,25.0,11.142857142857142,7.470577207252718,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-12-13,66.0,0.0,15.0,9.428571428571429,4.7559486560567095,61.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-12-20,70.0,0.0,17.0,10.0,5.8309518948453,66.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2021-12-27,88.0,8.0,16.0,12.571428571428571,2.9920529661723827,85.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-01-03,110.0,10.0,24.0,15.714285714285714,5.2508502712826015,88.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-01-10,108.0,11.0,23.0,15.428571428571429,4.2370250120079485,91.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-01-17,112.0,9.0,29.0,16.0,7.393691004272946,92.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-01-24,83.0,3.0,20.0,11.857142857142858,6.51737604225738,74.0,1.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-01-31,97.0,9.0,30.0,13.857142857142858,7.5813053279887415,82.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-02-07,80.0,3.0,23.0,11.428571428571429,8.017837257372731,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-02-14,84.0,5.0,34.0,12.0,10.03327796219494,66.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-02-21,113.0,7.0,29.0,16.142857142857142,8.474050024015897,97.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-02-28,101.0,8.0,23.0,14.428571428571429,6.852180744287249,88.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-03-07,74.0,7.0,18.0,10.571428571428571,4.035556254807296,68.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-03-14,87.0,6.0,21.0,12.428571428571429,5.19156825558337,78.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-03-21,98.0,8.0,22.0,14.0,5.131601439446884,90.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-03-28,107.0,8.0,27.0,15.285714285714286,8.118174789000413,93.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-04-04,87.0,5.0,21.0,12.428571428571429,5.028490259085155,69.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-04-11,76.0,5.0,22.0,10.857142857142858,6.542898731412845,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-04-18,81.0,4.0,24.0,11.571428571428571,8.038597366397177,65.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-04-25,104.0,1.0,29.0,14.857142857142858,9.136530549184984,92.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-05-02,101.0,9.0,27.0,14.428571428571429,5.99603043290984,82.0,0.0,23.657142857142855,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-05-09,89.0,7.0,20.0,12.714285714285714,4.785891965429422,73.0,0.0,27.942857142857143,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-05-16,84.0,4.0,21.0,12.0,6.2182527020592095,76.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-05-23,69.0,5.0,16.0,9.857142857142858,4.561745697594706,64.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-05-30,65.0,0.0,16.0,9.285714285714286,5.707138387268052,62.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-06-06,88.0,0.0,20.0,12.571428571428571,6.924765768773768,81.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-06-13,68.0,4.0,16.0,9.714285714285714,4.270608298368657,62.0,0.0,27.942857142857143,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-06-20,86.0,8.0,21.0,12.285714285714286,4.347960660443228,81.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-06-27,96.0,4.0,19.0,13.714285714285714,5.313952882562588,91.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-07-04,70.0,7.0,13.0,10.0,2.5819888974716108,65.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-07-11,89.0,5.0,19.0,12.714285714285714,5.936168397046637,84.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-07-18,90.0,10.0,18.0,12.857142857142858,3.132015933791495,85.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-07-25,77.0,4.0,20.0,11.0,5.0,67.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-08-01,85.0,6.0,26.0,12.142857142857142,6.4660284417503,82.0,0.0,22.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-08-08,77.0,7.0,15.0,11.0,3.3166247903553994,68.0,0.0,23.942857142857143,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-08-15,71.0,3.0,17.0,10.142857142857142,4.561745697594706,66.0,0.0,30.228571428571428,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-08-22,32.0,0.0,15.0,4.571428571428571,5.349677337844557,30.0,0.0,26.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-08-29,126.0,8.0,51.0,18.0,15.0996688705415,86.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-09-05,68.0,6.0,13.0,9.714285714285714,2.3603873774083293,65.0,0.0,34.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-09-12,87.0,7.0,23.0,12.428571428571429,5.68205194324324,71.0,0.0,30.514285714285712,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-09-19,73.0,5.0,21.0,10.428571428571429,5.19156825558337,68.0,0.0,28.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-09-26,57.0,0.0,17.0,8.142857142857142,5.241773600241666,52.0,0.0,24.8,store_130,SKU_120931082,cat_1160
store_130_SKU_120931082,2022-10-03,86.0,9.0,15.0,12.285714285714286,2.4299715851758235,78.0,0.0,24.8,store_130,SKU_120931082,cat_1160
